trajectory_id,target
tr013375,2.970257
tr007494,2.264089
tr005107,1.201167
tr010760,2.788795
tr012021,1.946704
tr010410,1.714903
tr004044,0.993581
tr004906,1.210993
tr007506,2.356381
tr003360,1.231245
tr003130,0.855774
tr002587,0.73039
tr006568,1.484267
tr011968,2.802583
tr002440,2.059208
tr001305,2.44479
tr006035,2.439757
tr009916,0.557306
tr014651,1.278598
tr001884,2.931547
tr011229,1.17209
tr007118,1.47662
tr000028,1.9057
tr011197,1.799166
tr002383,2.465963
tr012807,0.60754
tr010062,0.516715
tr001125,1.190639
tr010705,1.867664
tr005717,1.007883
tr003196,2.900666
tr000754,2.583399
tr007016,1.734542
tr007299,1.352656
tr001322,2.797685
tr012905,1.5618
tr009057,0.536698
tr004414,0.974565
tr009366,2.399623
tr014042,2.18716
tr010131,1.040573
tr003137,2.441118
tr008517,1.6993
tr011260,0.508843
tr010460,1.888772
tr001532,2.270285
tr005832,1.319433
tr010498,0.79297
tr013952,2.87774
tr011542,0.802117
tr006473,2.179396
tr014493,2.157858
tr006297,2.465277
tr014356,2.204514
tr009305,2.057477
tr002307,2.369218
tr014502,1.610651
tr014908,1.962366
tr005926,1.762478
tr014731,2.680209
tr008627,0.900911
tr009805,2.683992
tr010200,2.92238
tr010467,2.508541
tr012597,0.906059
tr000604,1.228772
tr005383,2.935158
tr003149,2.614338
tr014323,1.83893
tr007150,1.130522
tr010345,2.154725
tr006502,2.736783
tr013088,0.805541
tr008944,1.838995
tr000865,1.270809
tr014089,0.723918
tr000636,0.546192
tr000011,0.645218
tr008824,1.869321
tr002680,2.877681
tr000607,2.757643
tr010450,0.654008
tr005653,1.77379
tr001674,2.03731
tr008375,2.010462
tr007099,0.702854
tr007054,2.908772
tr011901,1.782289
tr002414,1.274901
tr003468,0.508497
tr003622,1.151895
tr008618,2.960439
tr005059,1.721605
tr003069,1.798633
tr002110,0.859578
tr001173,2.069396
tr009742,1.237675
tr007966,2.051928
tr009657,1.037133
tr012413,1.875849
tr009212,1.57415
tr007697,2.237762
tr008168,0.634527
tr004432,2.03728
tr012206,1.483618
tr007260,2.194963
tr014715,2.227163
tr002672,0.637331
tr002432,0.952176
tr013108,2.431118
tr002605,1.318503
tr012708,0.726429
tr012370,1.503314
tr006984,0.912609
tr000216,2.090878
tr008040,1.360423
tr014901,0.582624
tr000546,1.940477
tr010380,1.119926
tr010616,1.068595
tr013613,2.035788
tr012651,2.731879
tr005253,1.964988
tr000530,0.73269
tr009911,1.36458
tr008293,1.117629
tr011656,1.545449
tr006019,2.881265
tr001092,0.565378
tr009007,1.698596
tr005285,0.633116
tr007839,1.456442
tr002046,2.774961
tr005641,0.562263
tr008801,1.024294
tr012839,0.959355
tr005740,1.960293
tr008054,2.798927
tr006115,1.293785
tr004300,0.682258
tr012477,2.298057
tr006210,2.746931
tr008148,1.008739
tr006779,2.463328
tr000453,1.629927
tr011795,1.749458
tr009285,0.887539
tr001144,1.420305
tr008006,2.047144
tr010330,1.621873
tr014617,1.508672
tr000880,2.184907
tr007910,2.986755
tr013630,1.695258
tr005169,0.529939
tr013388,0.544935
tr004782,2.222611
tr003404,0.824811
tr008675,1.445413
tr007576,2.14356
tr009866,2.26821
tr011449,1.49022
tr013826,0.967221
tr002542,2.664718
tr006075,2.016271
tr011420,2.402824
tr007945,2.353229
tr001654,2.307662
tr001524,0.970385
tr003088,0.633541
tr004087,1.374574
tr008500,1.131913
tr001868,1.398225
tr008852,2.695566
tr011272,2.091345
tr012993,1.196333
tr000482,2.420515
tr004805,1.009145
tr002898,1.26339
tr009097,1.123115
tr002753,1.999371
tr012292,2.779003
tr000381,2.321015
tr011543,1.165996
tr012015,2.497846
tr011974,2.611031
tr000243,1.758665
tr013131,1.222936
tr001798,2.359698
tr004740,2.84104
tr004581,2.227906
tr011096,1.978572
tr013839,2.494339
tr000251,2.454756
tr013364,2.754323
tr000339,1.582266
tr009996,1.23662
tr008369,1.133037
tr012291,2.20332
tr003463,1.749882
tr005642,1.50253
tr002968,2.421447
tr000395,1.426317
tr006993,1.44827
tr004329,2.206938
tr000841,1.501824
tr002098,1.666548
tr010430,2.922746
tr007559,1.384185
tr012303,2.836485
tr010714,1.093835
tr005797,2.461852
tr002100,2.025018
tr002328,1.677634
tr005762,1.574926
tr009946,2.775205
tr012857,0.944822
tr000295,1.339093
tr009983,2.783872
tr005649,0.7956
tr001782,1.211281
tr010663,2.045882
tr001239,2.673869
tr004575,1.235138
tr013501,1.000586
tr013464,2.789878
tr012389,2.536535
tr000117,2.378364
tr003374,0.703965
tr000133,2.445593
tr003935,1.885465
tr002652,0.908111
tr008112,2.788392
tr007315,2.17597
tr002469,1.084736
tr004538,0.790451
tr010427,2.838756
tr008227,1.581407
tr013913,2.698031
tr006041,0.809145
tr002270,1.44717
tr006335,0.731785
tr014823,2.665124
tr000511,1.402136
tr005215,1.097696
tr002153,0.982593
tr003518,2.707219
tr005924,1.973828
tr000507,1.203314
tr002863,1.571362
tr014691,2.388503
tr007425,2.51636
tr001619,2.111595
tr003620,1.269006
tr013187,1.202022
tr013499,0.65387
tr008289,0.570098
tr004404,2.762219
tr006808,1.003434
tr001372,0.900049
tr011296,1.331552
tr010035,2.968685
tr003523,1.785864
tr009824,1.087087
tr008409,1.026886
tr001244,2.630489
tr005331,2.440159
tr006584,1.110477
tr000576,1.284706
tr010849,0.516479
tr008814,2.278969
tr008759,2.325201
tr006208,2.360202
tr005772,1.684331
tr013165,1.65329
tr013695,0.580775
tr008309,2.662915
tr000199,1.078145
tr004333,1.304762
tr011800,0.740586
tr005864,2.599654
tr014680,1.568625
tr002858,1.348183
tr001549,1.399516
tr001831,1.190646
tr008144,2.776261
tr010627,2.701425
tr014262,0.967483
tr014408,1.650834
tr001785,1.667314
tr009758,1.04071
tr009524,1.547242
tr009844,0.750872
tr011551,1.98352
tr007783,2.043111
tr002308,0.669898
tr003564,1.409276
tr002872,0.851716
tr014848,1.350661
tr010952,2.071593
tr010808,1.091901
tr004138,1.86545
tr014666,0.933605
tr012619,2.657356
tr001237,2.822662
tr010832,2.699584
tr011111,0.613166
tr006809,0.767001
tr001028,1.103319
tr008322,1.402793
tr005312,1.117231
tr000234,2.432827
tr009965,1.812956
tr002691,1.367017
tr006634,2.779866
tr002492,1.387393
tr010284,1.572406
tr014338,1.412441
tr004766,2.408404
tr001808,1.264063
tr004808,2.223316
tr013577,2.70899
tr003529,0.926656
tr011073,2.818018
tr002197,2.620422
tr004873,2.686413
tr005094,0.838903
tr002425,1.694534
tr011363,2.436551
tr006166,1.318083
tr013294,2.188897
tr010196,2.286424
tr011036,0.566053
tr009302,2.258617
tr002593,2.477401
tr000778,2.291983
tr013360,2.529056
tr012710,1.591239
tr014903,1.893032
tr000676,1.881979
tr006763,2.097436
tr011332,2.357466
tr000089,2.582807
tr005819,2.437696
tr008481,1.911967
tr011517,0.574873
tr002360,2.427953
tr005482,2.114003
tr011394,1.999333
tr005737,1.887017
tr004838,0.959851
tr011807,1.33663
tr010211,2.497179
tr007780,2.124965
tr002230,1.872243
tr010524,1.136822
tr004622,2.852755
tr008351,1.48553
tr007145,1.967243
tr010161,1.746338
tr004988,2.748922
tr003944,1.005339
tr008502,2.525284
tr001620,1.005032
tr008223,1.987021
tr011592,0.94927
tr008516,1.531436
tr011007,2.62272
tr013092,1.729389
tr008013,2.815474
tr002518,0.535003
tr014277,2.92892
tr011629,1.661592
tr011702,2.526916
tr008748,2.023242
tr003464,2.595475
tr006677,1.257386
tr006514,0.699378
tr009434,2.404358
tr010578,0.755603
tr012121,1.463486
tr011695,2.433421
tr008494,1.757861
tr014331,0.761367
tr006656,2.796158
tr013292,1.429616
tr001351,1.259622
tr006930,0.904072
tr006624,2.231884
tr004825,1.674454
tr005818,1.408194
tr014350,2.085735
tr003538,0.56079
tr004765,2.972829
tr011849,1.622184
tr012405,2.332365
tr003649,2.079653
tr006707,2.56262
tr008654,0.753089
tr001976,0.941873
tr011924,1.598576
tr007037,2.51037
tr013410,0.93855
tr011459,1.899807
tr012247,2.939334
tr003171,2.033268
tr006852,0.661176
tr003496,0.588218
tr014391,1.282305
tr001076,2.105057
tr012736,1.666241
tr004599,1.931592
tr000320,0.936561
tr000387,2.930919
tr004525,0.902253
tr006716,1.881137
tr005810,1.159463
tr008923,0.803332
tr010411,2.698544
tr014256,2.25183
tr003146,0.652674
tr001161,1.582745
tr007667,2.10328
tr007232,2.689595
tr005942,1.379589
tr000930,2.932044
tr011621,1.502828
tr011654,1.710388
tr004452,2.266776
tr002050,2.779579
tr012777,0.850203
tr005500,0.783331
tr007101,2.006615
tr009343,1.03215
tr005200,2.272684
tr007201,2.107454
tr013552,2.091965
tr011619,1.012905
tr004154,1.391445
tr013763,2.357023
tr007557,1.718456
tr012855,2.153216
tr014877,2.263473
tr008668,2.798599
tr001755,1.706487
tr010368,1.3207
tr009722,2.050999
tr010141,2.720118
tr002756,2.721565
tr007130,2.0958
tr005288,1.734025
tr014560,2.4635
tr014255,2.18054
tr014853,0.520922
tr004837,2.21543
tr012262,2.582977
tr002162,2.189259
tr008672,2.842099
tr003097,1.766247
tr009041,1.344363
tr003997,0.766459
tr001986,1.988432
tr012887,1.575007
tr012124,2.345433
tr001039,2.561883
tr008540,2.057901
tr004720,1.981568
tr007181,2.337206
tr005097,1.534405
tr012256,0.852589
tr012001,2.452489
tr013875,1.975993
tr005683,1.046935
tr001544,2.076642
tr009458,2.666825
tr001701,1.869931
tr013224,1.055073
tr006743,1.106917
tr009593,1.149306
tr012758,1.418496
tr003810,1.194693
tr001127,1.57669
tr014524,0.522091
tr014642,0.789283
tr003788,2.596728
tr006925,0.561942
tr003716,2.947829
tr005516,2.67525
tr010153,0.685313
tr007048,1.378734
tr005425,0.655507
tr002124,2.455201
tr009874,2.504485
tr009118,1.762347
tr012677,2.744305
tr014518,1.888846
tr005954,1.204532
tr007823,1.520384
tr005122,1.55834
tr001202,2.66055
tr014799,2.851594
tr003738,1.381566
tr011113,2.476547
tr009428,2.771754
tr001985,1.482993
tr001055,2.634612
tr008913,1.377103
tr014495,1.326853
tr010482,2.095097
tr010882,1.52655
tr011664,2.587934
tr008288,2.855296
tr003972,2.438637
tr011440,2.909492
tr000099,1.256963
tr002065,1.850782
tr009562,2.991445
tr005246,1.0871
tr008870,2.175684
tr008368,1.486465
tr010997,1.008967
tr008767,1.885446
tr009461,1.588735
tr009620,0.501247
tr004400,2.387338
tr008617,1.433662
tr007672,1.052913
tr000839,1.257329
tr008858,1.777971
tr009930,1.22388
tr012893,1.378491
tr013314,0.740346
tr014024,2.452744
tr012602,1.825527
tr001444,2.437899
tr006734,1.31894
tr009422,0.723057
tr011453,1.676104
tr003298,2.911689
tr003757,1.336327
tr009092,2.655925
tr001716,0.628645
tr011369,0.649723
tr012900,1.972827
tr005747,2.040487
tr013365,1.101265
tr007350,2.448037
tr006091,2.631683
tr009961,1.874431
tr009890,2.965983
tr009336,0.944835
tr002372,2.327349
tr008432,1.85191
tr006322,0.885618
tr006437,1.347948
tr002781,2.963723
tr013160,0.890132
tr014944,2.569986
tr011604,2.061655
tr010259,0.791342
tr012277,2.871148
tr002034,1.424389
tr012269,1.585861
tr001476,0.933434
tr003722,0.704233
tr006577,0.736198
tr014449,1.125708
tr007806,2.853639
tr003965,1.171246
tr005252,2.559484
tr012738,1.927318
tr014628,2.202359
tr001858,1.802018
tr000927,1.498122
tr007417,1.294329
tr005179,2.990059
tr003924,1.482548
tr002142,1.164576
tr003763,0.696318
tr012306,1.590533
tr008124,2.198893
tr012803,1.805961
tr010386,2.57929
tr005465,0.543535
tr001205,2.855985
tr009616,2.550226
tr008925,2.288988
tr008915,2.774735
tr007070,1.436982
tr009385,2.998504
tr012181,0.830004
tr010623,1.46011
tr002392,1.946205
tr005255,1.561329
tr009310,2.160994
tr006574,1.978347
tr005750,2.739517
tr003532,2.167888
tr014310,2.595404
tr007258,1.295721
tr004585,1.567763
tr000720,1.439365
tr003880,1.664827
tr009213,2.790667
tr004939,2.92108
tr010809,2.93834
tr005549,0.943404
tr009804,1.209941
tr000878,1.8348
tr006204,1.675663
tr007831,0.593126
tr013051,2.21391
tr009156,2.361844
tr005380,1.519672
tr004741,2.778963
tr000356,2.401993
tr012264,0.828409
tr009144,1.642657
tr003028,1.641759
tr005761,0.633962
tr014490,2.389488
tr010863,1.257996
tr013970,1.843925
tr013562,0.658283
tr013689,1.419745
tr002349,2.407308
tr001783,1.056268
tr003917,1.560488
tr010904,1.199062
tr011174,0.611153
tr004016,1.467715
tr007535,2.086925
tr010390,2.666513
tr008754,2.129305
tr004224,0.974466
tr010724,1.148746
tr008709,2.329067
tr012916,2.345413
tr010886,2.24313
tr002333,2.779267
tr012647,2.461651
tr008547,1.552574
tr014942,2.700253
tr007279,1.593732
tr000505,1.901302
tr009703,2.578154
tr012423,0.915713
tr001150,2.49042
tr000266,1.365807
tr001292,1.257523
tr007878,1.362315
tr009831,2.106056
tr014930,1.047621
tr012236,2.393411
tr004356,1.354892
tr002281,1.862551
tr009976,2.513047
tr000166,1.000347
tr000579,2.846641
tr008443,2.947331
tr004348,1.106191
tr013183,2.164074
tr013152,1.078361
tr014216,0.64881
tr010948,2.512461
tr005001,2.443031
tr013994,2.892586
tr003719,1.538292
tr008043,0.844926
tr013832,1.832076
tr011280,1.005783
tr010657,0.861488
tr008199,2.663012
tr010731,2.046143
tr003841,1.955365
tr010978,2.016783
tr008550,2.19969
tr000343,2.672434
tr000954,1.590386
tr007190,2.222136
tr000207,2.319398
tr011071,1.399224
tr013916,1.506479
tr007435,2.454472
tr000330,0.979474
tr011125,1.888167
tr007138,2.765388
tr006424,0.604036
tr008134,2.128009
tr010322,2.062567
tr010402,2.8541
tr009967,2.260902
tr001166,1.520757
tr001018,1.605591
tr010781,1.59269
tr003943,2.629991
tr007592,2.847047
tr008976,1.457979
tr003434,2.723128
tr013122,1.433279
tr007994,1.323649
tr005893,0.780598
tr001852,2.411147
tr009858,1.239976
tr006402,0.964248
tr004347,1.543889
tr001414,2.022596
tr005459,2.283877
tr007972,1.702591
tr001362,2.416062
tr013008,1.688011
tr005536,1.318234
tr011513,1.72099
tr003728,1.332821
tr007325,1.676446
tr002882,0.542008
tr014671,0.537843
tr007027,1.756862
tr006043,2.474379
tr008525,1.704168
tr004135,2.82526
tr006344,1.521728
tr000779,2.00246
tr005854,1.19069
tr010276,0.533496
tr013180,0.815152
tr011349,2.218946
tr014013,1.504965
tr000976,2.561189
tr006397,2.96466
tr010592,1.376381
tr007541,2.039845
tr001339,2.930252
tr006950,0.934347
tr006409,2.807145
tr014873,2.246027
tr004844,0.756874
tr014158,0.933842
tr014550,2.113653
tr011608,0.588339
tr010094,0.866032
tr003003,1.963109
tr011758,2.771305
tr005707,2.160305
tr004043,2.66606
tr002860,1.638246
tr012548,1.166486
tr012211,0.81722
tr014341,1.446886
tr006985,0.704268
tr000406,1.219352
tr004352,1.843479
tr008324,1.817927
tr000972,1.816993
tr003001,2.142007
tr001098,0.510411
tr003865,1.342159
tr000970,1.132901
tr006278,1.407378
tr009985,1.063403
tr005617,0.825953
tr010294,2.370262
tr014975,1.163759
tr003881,1.822866
tr010933,0.805471
tr010089,2.371848
tr002419,1.410075
tr004487,1.580211
tr014348,1.610792
tr014362,2.46531
tr005432,2.07837
tr006824,0.634464
tr004676,0.743425
tr002816,0.733635
tr008566,1.421582
tr012705,0.544412
tr012522,2.966481
tr012718,1.641753
tr014066,0.571641
tr005657,1.977972
tr013433,2.056111
tr006978,0.905743
tr003371,1.473536
tr001171,2.282664
tr013890,2.873377
tr004746,1.603521
tr011256,1.388629
tr012491,2.630721
tr012695,2.197142
tr004537,1.973331
tr007983,2.293305
tr002206,1.088694
tr003172,2.748611
tr007177,1.078602
tr013546,2.328442
tr001014,2.813854
tr011461,2.637783
tr007168,1.410191
tr004935,1.473413
tr003024,2.443113
tr002483,2.01485
tr012734,2.213659
tr004142,2.686224
tr008325,1.319379
tr008603,1.475932
tr013793,2.942279
tr005198,2.700668
tr003073,2.497805
tr001121,0.751376
tr002965,1.937076
tr012573,2.583514
tr014947,1.787696
tr012764,1.100616
tr011646,1.488272
tr005548,0.579537
tr004047,0.790534
tr005149,1.899237
tr011765,1.300758
tr005468,0.644665
tr010821,2.534891
tr003454,1.206581
tr013593,0.535601
tr001420,0.939059
tr014639,2.447156
tr004063,1.794328
tr007455,1.380926
tr004246,2.080528
tr011192,1.635329
tr002841,2.88396
tr009165,2.322135
tr009468,2.042056
tr014274,1.014759
tr007456,0.711944
tr002219,2.632479
tr011617,1.972992
tr013111,2.254447
tr004957,1.620693
tr013969,0.93684
tr012547,1.547672
tr004636,2.092255
tr004761,1.674755
tr011148,1.404951
tr003251,2.87261
tr006686,1.2392
tr000557,1.072874
tr006988,2.268709
tr002799,2.907467
tr012897,2.144147
tr008761,2.43623
tr003315,1.458921
tr006711,1.883255
tr013992,2.703197
tr010077,2.582771
tr009665,1.766571
tr000837,1.365593
tr007768,0.873561
tr005242,0.625732
tr009025,2.702675
tr002621,1.77046
tr005154,2.85261
tr001027,1.890788
tr004466,2.984661
tr014361,2.958049
tr013370,0.890635
tr005416,2.815781
tr002171,1.022607
tr004705,2.643298
tr001813,2.870054
tr004884,1.50079
tr013747,1.995748
tr000917,2.163824
tr003339,1.656231
tr008732,2.717459
tr008380,2.932359
tr002915,0.89327
tr006024,2.052283
tr011122,2.313936
tr006259,2.073741
tr008519,2.907483
tr003160,2.436371
tr010008,2.99038
tr002434,2.183483
tr004588,0.890167
tr000114,2.978291
tr001157,2.476121
tr004091,1.750124
tr011611,1.711562
tr013599,1.118001
tr001677,1.183827
tr000259,1.527638
tr000027,1.444315
tr007797,2.611696
tr004353,1.0093
tr009574,1.450473
tr008433,2.901319
tr013829,1.614226
tr006893,2.125519
tr013522,0.604246
tr001138,1.331839
tr004759,1.661419
tr003234,2.890873
tr004220,2.652178
tr003321,2.830063
tr011039,2.277274
tr006626,1.562576
tr010659,2.707471
tr011311,1.730409
tr003183,0.803459
tr011308,2.489703
tr000074,1.020103
tr012132,2.353708
tr008214,2.054123
tr006693,0.71048
tr004471,2.472328
tr007925,0.670249
tr001487,2.039072
tr000361,2.002323
tr008778,1.789106
tr006752,1.607244
tr009830,1.905401
tr004225,2.113942
tr012469,0.899497
tr009153,0.797683
tr012668,0.741229
tr005765,2.644615
tr006360,2.553631
tr005913,1.407797
tr007882,2.743651
tr013772,2.83439
tr009528,0.535859
tr002601,2.518214
tr003551,0.815167
tr007691,1.742655
tr014694,0.89289
tr003394,0.947303
tr004376,0.941752
tr001097,2.90451
tr011099,1.626515
tr007477,2.251184
tr002723,0.77056
tr012398,1.697136
tr012191,2.439647
tr009667,1.153327
tr008504,1.445555
tr013547,1.891884
tr008990,1.553389
tr009178,2.233811
tr003878,1.332057
tr002123,2.109765
tr013749,1.78634
tr007959,0.959366
tr014048,1.169358
tr014820,0.675209
tr000464,0.682906
tr001587,1.082828
tr014273,0.533775
tr010106,2.144771
tr000667,2.415083
tr003042,2.666491
tr002635,1.956045
tr010205,1.140414
tr002118,2.920299
tr011187,1.031325
tr005442,2.780446
tr011302,2.196235
tr009055,2.287578
tr011816,1.58727
tr013319,1.782892
tr011207,0.844355
tr009073,0.816482
tr012977,2.444823
tr013951,1.071747
tr012114,1.701597
tr001340,0.834552
tr013804,1.253371
tr002173,1.082621
tr007821,0.902621
tr001406,2.242993
tr004813,2.049058
tr005719,1.01263
tr013204,1.129033
tr003511,2.197359
tr012261,1.172874
tr014644,0.754875
tr000291,2.295308
tr012955,2.760638
tr009920,1.19705
tr011858,1.524338
tr009914,0.941458
tr003230,1.860801
tr002505,1.542514
tr006698,2.317961
tr005396,2.518159
tr005414,0.507513
tr001804,2.350641
tr003816,2.998898
tr014314,1.692083
tr010029,1.994688
tr014461,1.56332
tr001513,2.562198
tr014020,2.317299
tr008461,0.58492
tr006341,1.217854
tr007208,1.311996
tr002137,2.979838
tr012727,2.285464
tr006137,1.340033
tr014850,0.767123
tr012748,2.57372
tr011086,0.516126
tr004182,0.647739
tr009203,1.34222
tr009469,1.118784
tr001832,1.659642
tr003801,2.243183
tr006492,2.323648
tr010283,1.725508
tr010608,1.642485
tr010295,2.678496
tr006605,2.557114
tr004674,2.097677
tr006848,1.994031
tr014488,0.634254
tr009654,2.30814
tr001215,2.459196
tr001140,2.127317
tr010356,1.814705
tr011340,0.524859
tr006746,2.923388
tr006958,2.718346
tr011590,0.711632
tr010745,2.72465
tr004968,2.269787
tr014740,1.549923
tr009000,2.299905
tr014053,1.288019
tr006794,1.115909
tr004937,2.697813
tr005410,2.712537
tr001108,2.379483
tr012648,1.420498
tr003154,2.4065
tr001743,1.794465
tr002631,2.48168
tr011313,1.384058
tr006288,1.841308
tr001818,1.419272
tr001325,1.591729
tr005404,2.421918
tr008333,2.305565
tr009774,1.662075
tr003650,1.491796
tr010980,2.950697
tr011575,2.683784
tr014333,2.735273
tr006660,0.949382
tr001459,2.268074
tr000553,2.32101
tr005943,2.937641
tr013871,2.927507
tr013640,1.741838
tr011472,1.688129
tr010725,2.53954
tr003772,1.99015
tr009736,2.632308
tr001856,2.905514
tr006653,2.038542
tr010748,1.717112
tr004462,1.928501
tr012062,2.775844
tr005475,1.224971
tr001751,2.066618
tr004530,1.432254
tr005479,2.036024
tr008235,1.536637
tr003368,0.516599
tr000049,0.580279
tr002528,0.973342
tr003704,2.854303
tr005302,0.780523
tr003802,1.164784
tr003397,2.716367
tr002678,2.272123
tr013624,2.339629
tr010909,2.38763
tr012786,2.184286
tr008866,1.625582
tr012604,2.645938
tr005372,2.820376
tr005654,1.698756
tr012377,2.369626
tr000456,2.408365
tr007913,1.772157
tr013770,2.041748
tr013717,2.538718
tr011425,2.618392
tr008458,2.724141
tr000480,2.483103
tr001585,2.197365
tr006667,2.730812
tr012340,2.172944
tr012789,2.919331
tr006450,0.83636
tr007480,2.860507
tr009694,1.513614
tr001238,1.471687
tr010634,2.648765
tr013886,2.27377
tr000749,2.174318
tr003457,1.127507
tr006219,1.597629
tr004955,1.051218
tr007302,1.416154
tr006143,2.113504
tr011929,1.560645
tr007290,2.993108
tr004364,0.867262
tr011063,0.643012
tr002599,0.753234
tr003047,2.470301
tr003224,1.848843
tr007510,2.783363
tr006086,2.704715
tr004242,1.725216
tr013698,1.7759
tr003268,1.051595
tr013492,1.039041
tr012273,2.738191
tr011510,2.533643
tr004521,1.316805
tr007827,1.960652
tr002209,2.419338
tr012499,2.601988
tr002292,1.021302
tr003459,1.114088
tr000668,1.009792
tr004394,2.293573
tr008264,2.758708
tr009375,1.65995
tr010677,2.019822
tr009471,1.4853
tr011977,2.714264
tr012017,2.01667
tr006203,1.815021
tr000090,1.241503
tr006632,2.394636
tr012969,2.180842
tr006280,0.755949
tr003341,2.800588
tr012526,2.081821
tr010359,0.871802
tr005523,2.625038
tr007185,0.876894
tr013169,0.527438
tr010693,2.144106
tr009154,2.391037
tr013529,2.592931
tr000236,1.756367
tr007637,2.942217
tr000211,0.858164
tr014997,1.531093
tr010786,2.054998
tr009516,2.131284
tr005230,0.950544
tr008411,2.220706
tr007889,2.013669
tr013199,2.407842
tr002452,2.288066
tr014196,1.530747
tr014444,0.600679
tr006122,2.728036
tr007316,1.209416
tr004614,2.306539
tr003147,1.420624
tr007009,2.220923
tr008983,0.615106
tr007474,1.436869
tr007820,2.412146
tr014099,2.853428
tr013708,2.708677
tr007954,1.651344
tr001962,1.85203
tr005974,2.601109
tr000050,1.773937
tr008417,1.145584
tr013848,2.372554
tr000660,1.405562
tr009063,2.027808
tr013271,1.312064
tr007084,1.462722
tr009622,2.981497
tr007712,1.465266
tr014989,0.904251
tr008025,2.406056
tr012965,0.599125
tr008421,1.966267
tr007040,2.900511
tr008686,1.795014
tr011655,0.742991
tr002789,0.79058
tr001366,0.626095
tr013015,2.824806
tr006198,2.147091
tr013211,0.930212
tr002095,2.089514
tr008308,2.095778
tr005126,1.537004
tr005008,1.482348
tr004048,2.600417
tr004943,2.50487
tr009737,0.878751
tr011589,0.943003
tr004579,1.675628
tr005326,2.346157
tr010436,2.360828
tr011085,1.970534
tr004267,2.640359
tr001797,2.7486
tr012110,2.903959
tr006539,0.682033
tr014343,1.728834
tr014485,1.283571
tr003768,2.28565
tr013361,2.318435
tr011179,1.610909
tr014349,1.961427
tr001405,1.538632
tr014765,2.874986
tr004219,0.874209
tr013667,0.922944
tr014058,1.652296
tr014851,1.923507
tr008269,1.740806
tr000337,2.734029
tr004850,2.399524
tr002717,1.818217
tr004936,2.2286
tr004323,2.885141
tr010660,2.573707
tr002402,1.760409
tr014636,1.993732
tr008635,1.227432
tr001448,1.302289
tr013966,2.773161
tr006972,2.30662
tr011822,0.649671
tr012278,0.775941
tr014093,0.744333
tr006874,0.501205
tr011396,2.915974
tr000405,1.401535
tr014893,0.905268
tr009311,2.917441
tr007988,1.89587
tr008931,0.985291
tr005655,0.696417
tr007035,2.677293
tr010065,2.879039
tr006651,2.900764
tr012408,2.07999
tr009508,2.951745
tr003210,0.53963
tr001567,2.996544
tr008699,1.214704
tr001269,2.307917
tr003843,2.199439
tr010739,0.849445
tr005575,1.942795
tr001518,0.852944
tr012051,1.272154
tr010126,0.714394
tr010521,2.554339
tr014615,2.747865
tr002436,2.631306
tr009525,2.36481
tr001073,2.858914
tr013004,1.603174
tr006902,2.400352
tr004285,2.833443
tr002945,2.21917
tr000797,0.565249
tr006094,1.855423
tr000812,1.915467
tr001753,1.399683
tr009799,0.864341
tr005282,0.921906
tr009493,2.537554
tr005590,1.28178
tr014866,2.115791
tr014153,2.289065
tr007026,2.074083
tr009359,2.699901
tr001756,2.655827
tr009771,2.254877
tr008816,0.806539
tr001851,2.094219
tr000253,2.354481
tr010859,1.014548
tr006552,1.35342
tr003101,1.115962
tr014270,2.24705
tr014704,1.568596
tr013965,2.439057
tr005996,2.911898
tr007933,1.388861
tr003503,2.467142
tr004984,2.145626
tr009619,1.969474
tr003453,0.733925
tr003846,2.33367
tr005398,1.903631
tr011583,0.818431
tr008613,1.714333
tr010765,2.936757
tr003773,1.132257
tr001320,2.883569
tr014380,1.434399
tr014755,1.303289
tr008701,1.925463
tr013243,1.494901
tr008189,2.719631
tr009381,1.833166
tr005141,1.884884
tr009088,0.792962
tr013817,0.682681
tr011117,1.312442
tr002820,0.669613
tr009873,1.305581
tr002179,1.859549
tr000847,1.163003
tr007756,2.945661
tr002451,1.767817
tr014407,0.588162
tr006570,2.193938
tr000652,2.525059
tr009188,2.926251
tr000154,2.603282
tr011462,2.590116
tr009427,1.368919
tr010340,2.007304
tr004675,2.119162
tr007229,0.917921
tr012252,0.542396
tr012505,1.968479
tr012379,0.86529
tr011757,1.888931
tr012805,2.828961
tr005898,0.852877
tr014209,0.888081
tr006799,1.452431
tr013078,0.847144
tr006206,1.827127
tr001063,0.850819
tr012564,1.120931
tr014453,2.077449
tr011497,1.032207
tr005733,1.306875
tr003946,2.613216
tr014284,1.950739
tr005192,1.96891
tr000215,1.624259
tr002535,1.069099
tr009398,1.208698
tr011074,1.723133
tr006073,2.580335
tr002012,1.680256
tr014404,1.403149
tr014971,1.509886
tr001367,0.825498
tr014721,2.536935
tr011490,1.604099
tr006428,2.737529
tr011728,2.687281
tr000824,1.099889
tr008677,2.090761
tr011176,0.989286
tr012063,1.12556
tr008830,0.644973
tr011053,1.749076
tr009692,0.94951
tr010679,2.891139
tr000932,2.200564
tr012454,0.822365
tr009403,2.778153
tr010923,1.472315
tr002867,2.457837
tr012673,1.64267
tr004878,0.665319
tr012391,1.935595
tr002132,2.396409
tr008510,1.089481
tr004480,0.617435
tr013310,2.358202
tr014095,1.921494
tr006756,2.36506
tr014847,0.869652
tr005161,1.78308
tr002527,0.851741
tr009303,2.699938
